id;titulo;autores;area;ignorar
250388;CARACTERIZAÇÃO DO ASSENTAMENTO CARNAÚBA DO AJUDANTE – UM DESAFIO NO SEMIÁRIDO BRASILEIRO;Tânia da Silva Siqueira, Hugo Felipe da Silva, Damaris Daniele Barreto Melo, Jonathas Batista de Alencar Santos, Maria Gorete Nunes Barbosa, Genival Barros Júnior;Ciências Agrárias;n
250391;A inclusão e o autismo na primeira infância: Uma revisão bibliográfica;Amanda Belarmino Cavalcante, Maria Milena Pontes, Mariana Amorim de Arruda Silva;Ciências Humanas;n
250392;“NÓS, REFUGIADOS”: UMA PERSPECTIVA ARENDTIANA DA FRAGILIDADE CONSTITUTIVA DOS DIREITOS HUMANOS DOS INDIVÍDUOS EM MIGRAÇÃO FORÇADA.;Filipe Gabriel Benigno Silva, Rita de Cássia Souza Tabosa Freitas;Ciências Sociais Aplicadas;n
250397;TREINAMENTO DE FORÇA EM PACIENTES COM ARTRITE REUMATOIDE: UMA BREVE REVISÃO BIBLIOGRÁFICA;Maria Eduarda Ferreira Barbosa de Lima, Josefa Suelane Souza Rodrigues Melo, Dayse de Lima Camilo, Fabrícia Cristina de Lima Pimentel, Kelly Dayane de Macena Santos Carvalho;Ciências da Saúde;n
250401;USO DE EXPERIMENTO DE TAXAS DE DECOMPOSIÇÃO DE MATÉRIA SECA DE SOJA EM LITTER BAGS PARA ESTUDO DE MATÉRIA ORGÂNICA DO SOLO;Murilo Francisco Travençoli Rossetim, Barbara Elis Santos Ruthes, Antonio Carlos Dallabrida Filho, Cristiane Sudol, Araina Hulmann Batista;Ciências Agrárias;n
250404;MANEJO EM ÁREA DE BASE AGROECOLÓGICA NO ALTO SERTÃO DO PAJEÚ.;Luzia Micaele Alves Barbosa, Tânia da Silva Siqueira, Rafael Anchieta de Oliveira, Lorena Lima de Moraes, Genival Barros Júnior;Ciências Agrárias;n
250410;CONTROVÉRSIAS SOBRE O USO DO FLÚOR SISTÊMICO COMO MEDIDA DE PREVENÇÃO E PROMOÇÃO DE SAÚDE BUCAL ;Ellen Nunes de Melo, Alcieros Martins da Paz, Renata de Oliveira Cartaxo, Moan Jefter Fernandes Costa;Ciências da Saúde;n
250412;GESTORES DE RH E A IMPORTÂNCIA  DA ABORDAGEM DA DIVERSIDADE NAS ORGANIZAÇÕES.;JOSEANE DA SILVA LEITE OLIVEIRA, Prof. Me. Ricardo Severino de Oliveira;Ciências Humanas;n
250414;As vestimentas como símbolos de resistência no processo de colonização dos Andes ;Beatriz Alves Cardoso;Ciências Humanas;n
250416;ERLIQUIOSE CANINA - RELATO DE CASO;Jaíne Avelino Soares, Laís Monteiro de Lima Santana, Sabrina Raquel da Silva Soares Neves;Ciências Agrárias;n
250423;O TOTALITARISMO E A DIGNIDADE DA PESSOA HUMANA EM JACQUES MARITAIN ;Pedro Alexandre Leite Rocha, Rita de Cássia Souza Tabosa Freitas;Ciências Sociais Aplicadas;n
250427;CRESCIMENTO INICIAL DE BRACATINGA (Mimosa scabrella Benth) INOCULADA COM DIFERENTES MICRORGANISMOS;Murilo Francisco Travençoli Rossetim, Barbara Elis Santos Ruthes, Marcos Antonio Dolinski, Araina Hulmann Batista;Ciências Agrárias;n
250487;JOGO CARA A CARA: ELABORAÇÃO DE NOVAS REGRAS COM BASE NA TEORIA PIAGETIANA;Isabelle Karolinne Galvão Lira, Ladimilson Ferreira de Araujo Júnior, Pablo Natan Macedo dos Santos, Yúri Gabriel Ferreira, Claudimara Chisté Santos;Ciências Humanas;n
250488;PERSPECTIVA DA MORTALIDADE POR ACIDENTE VASCULAR CEREBRAL EM PERNAMBUCO ENTRE 2016 E 2020;Gabriel Moreira Lino, Vitor Oitaven Andrade de Amorim, Victor Loureiro da Silva, Paloma Luna Maranhão Conrado, Isadora Nascimento de Carvalho, Larry Victoria Coelho Lustosa, Gustavo Henrique Bernardo Cabral, Caio de Aguiar Lima, Cláudio Cristhiano Barbosa de Lemos, Renata Vitória de França Sales, Pauliana Valéria Machado Galvão, Carolina Maria da Silva;Ciências da Saúde;n
250497;ATIVIDADE ANTIMICROBIANA DAS FOLHAS DO GÊNERO CENOSTIGMA: UMA REVISÃO DE LITERATURA;Arthur Silva Capistrano, Rebeca de Siqueira Amorim, Maria Karoline Gomes Dantas, Joice Catiane Soares Martins, Jamyson Martins Alves, Livia Maria Mateus de Lucena Barros, Pedro Henrique Sette-de-Souza;Ciências da Saúde;n
250502;PREVENÇÃO DO CÂNCER DO COLO DO ÚTERO: A IMPORTÂNCIA DAS AÇÕES EDUCATIVAS REALIZADAS PELO ENFERMEIRO;Manuela Paes Espindola, Camila de Carvalho Veríssimo, Lara Thaís da Silva Oliveira, Vitória Pereira de Oliveira, Rayane Poliana Gomes Soares, Rafaela Figueiredo da Costa Bezerra, Danielle Belmira Ferraz Figueiredo Torres;Ciências da Saúde;n
250512;CORPORESSÊNCIA METODOLOGIA INTERDISCIPLINAR ENTRE AS ARTES;Rafael Dias Oliveira;Linguística, Letras e Artes;n
250529;A determinação social em saúde sobre a incidência de dengue no sertão do Pajeú;Gabriel Jesus Alves Fernandes, Felipe Shoji Ishibashi, Daphne Galvão de Sousa, Elys Emanuelle Olinda Barros Venâncio e Silva, Djéssica Rayanne Teixeira dos Santos, Clara Sophia de Souza Barboza, Carolina Maria da Silva, Pauliana Valéria Machado Galvão;Ciências da Saúde;n
250547;AVALIAÇÃO in silico DE COMPOSTOS DA Momordica charantia COM POTENCIAL DE INIBIÇÃO DA PROTEÍNA TRPA-1;Joice Catiane Soares Martins, Rebeca de Siqueira Amorim, Maria Karoline Gomes Dantas, Arthur Silva Capistrano, Jamyson Martins Alves, Livia Maria Mateus de Lucena Barros, Moan Jéfter Fernandes Costa, Pedro Henrique Sette-de-Souza;Ciências da Saúde;n
250548;A Spondias tuberosa E OS POLISSACARÍDEOS DE PLANTAS: UMA REVISÃO DA LITERATURA;Joice Catiane Soares Martins, Joana Beatriz de Lima, Priscilla Barbosa Sales de Albuquerque, Pedro Henrique Sette-de-Souza;Ciências da Saúde;n
250550;A BICHECTOMIA E SUA CONTRIBUIÇÃO ESTÉTICO-FUNCIONAL: UMA REVISÃO DE LITERATURA;Chayane Gomes Muniz, Jéssica Tainá Ferreira Neves, Sílvia Cristina Silva Rodrigues Camêlo, Joice Catiane Soares Martins, Joana Beatriz de Lima, Luedyna Rayane Rodrigues Leite, Brenda Alencar Araújo Souza, Pedro Vitor Magalhães de França, Jefferson da Silva Santana, Renata de Albuquerque Cavalcanti Almeida, Fabrício Souza Landim, Fábio Andrey da Costa Araújo;Ciências da Saúde;n
250554;ESTRATÉGIAS DIDÁTICO-PEDAGÓGICAS COMO ALTERNATIVAS PARA O ENSINO NO CURSO DE MEDICINA DA UNIVERSIDADE DE PERNAMBUCO CAMPUS SERRA TALHADA;José Vagner Delmiro Nogueira, Agnaldo Oliveira de Jesus, Ana Paula Ferraz de Sá Matos, Rita di Cássia de Oliveira Angelo;Ciências da Saúde;n
250571;INVESTIGANDO A HISTÓRIA DOS DIREITOS HUMANOS NO OCIDENTE A PARTIR DA HISTÓRIA SOCIAL DO DIREITO  ;Ricardo José Lima Bezerra, Marcos Henrique Douglas Honorio Barbosa, Iara Ivani Vitor e Silva, Caio Brito dos Santos, Beatriz Ramos Ferreira, Arthur de Lima Santana;Ciências Sociais Aplicadas;n
250579;Eplerenona: uma nova alternativa no manejo da hipertensão arterial no Brasil;Emylla de Oliveira Silva, Brunna Vitória Acioli Santana, Mayra Vitória Pereira Nogueira, Anaís Bezerra de Gusmão;Ciências da Saúde;n
250593;O USO DA TOXINA BOTULÍNICA NA CORREÇÃO DO SORRISO GENGIVAL: UMA REVISÃO DE ESCOPO;Jéssica Tainá Ferreira Neves, Lurian Sthefani Carvalho Martins, Joana Beatriz de Lima, Milena Lima da Silva, Rebeca de Siqueira Amorim, Luiz Eduardo Leite Piancó, Ednaiara de Oliveira Souza, Maria Fernanda de Britto Cabral, Hortência Vitória Silva Oliveira, Leógenes Maia Santiago, Eduardo Sérgio Donato Duarte Filho, Daniela Siqueira Lopes;Ciências da Saúde;n
250632;História da cirurgia: a evolução dos procedimentos da Pré-história à Era Contemporânea;Maria Alice Bastos Viana, Luma Lima da Silva Pires de Andrade, Maria Hélida Alves Callou de Sá, Maria Regina Pereira Corrêa, Matheus Willyan Ferreira dos Santos, Elder Machado Leite;Ciências da Saúde;n
250638;LGPD E OS DIREITOS DE FAMÍLIA: CUIDADOS RELEVANTES DOS ADVOGADOS AO LIDAR COM DADOS SENSÍVEIS;Davi Tavares Correia, Ricardo Severino de Oliveira;Ciências Sociais Aplicadas;n
250658;GESTÃO SUSTENTÁVEL NO CANTEIRO DE OBRAS;Andressa Silva Barbosa, Elisângela de Sousa Branco;Engenharias;n
250668;ANÁLISE FITOQUÍMICA PARA AVALIAÇÃO DE COMPOSTOS DAS FOLHAS DE ESPÉCIES DE CENOSTIGMA: UM ESTUDO DE REVISÃO;Jamyson Martins Alves, Lívia Maria Mateus de Lucena Barros, Arthur Silva Capistrano, Rebeca de Siqueira Amorim, Maria Karoline Gomes Dantas, Joice Catiane Soares Martins, Pedro Henrique Sette-de-Souza;Ciências da Saúde;n
250674;REPERCUSSÃO PLACENTÁRIA DA ADMINISTRAÇÃO DO EXTRATO AQUOSO DAS FOLHAS DE Moringa oleífera DURANTE O PERÍODO DA ORGANOGÊNESE DE RATAS WISTAR;Júlia Martins Barbalho, Daniel Medeiros Nunes, André Luís Salvino Alves de Oliveira, João Marcelo Alves Xavier Barbosa, Priscilla Barbosa Salles de Albuquerque, Natalie Emanuelle Ribeiro Rodrigues;Ciências Biológicas;n
250701;A SALIVA COMO AMOSTRA ALTERNATIVA NA DETECÇÃO DO SARS-COV-2 E DIAGNÓSTICO DA COVID-19: UMA REVISÃO DE LITERATURA;Felipe Gonçalves Bezerra, Karen Loraine Macena Santos;Ciências da Saúde;n
250703;A TOMOGRAFIA COMPUTADORIZADA COMO EXAME AUXILIAR NO DIAGNÓSTICO DA COVID-19: UMA REVISÃO DE LITERATURA;Felipe Gonçalves Bezerra, Karen Loraine Macena Santos;Ciências da Saúde;n
250704;AVALIAÇÃO in silico DE COMPOSTOS DA Schinopsis brasiliensis COM POSSÍVEL AÇÃO INIBITÓRIA FRENTE A PROTEÍNA TRPA-1;Rebeca de Siqueira Amorim, Maria Karoline Gomes Dantas, Joice Catiane Soares Martins, Arthur Silva Capistrano, Lívia Maria Mateus de Lucena Barros, Jamyson Martins Alves, Moan Jéfter Fernandes Costa, Pedro Henrique Sette-de-Souza;Ciências da Saúde;n
250774;PRÁTICA DE ESTÁGIO EM PSICOLOGIA COM AGENTES SOCIOEDUCATIVOS: UM RELATO DE EXPERIÊNCIA;Andrielly de Souza Serpa, Natália Bernardo da Silva, Letícia Maria Macêdo Silva, Djailton Pereira da Cunha;Ciências Humanas;n
250810;REVERBERAÇÕES DA EXPERIÊNCIA DE PERDA, MORTE E LUTO NO COVID-19: RELATO DE EXPERIÊNCIA;Letícia Maria Macêdo Silva, Margarida Maria Florêncio Dantas;Ciências da Saúde;n
250847;USO DE Anacardium occidentale LINN. EM ODONTOLOGIA: REVISÃO LITERÁRIA ;Nathalia Alexandre Eloy Lins, Victorino Bezerra Branco Monteiro, Letícia Francine Silva Ramos, Ana Laura Vilela de Carvalho, Sara Mirian Ferreira Silva, Givaldo Gabriel Alves da Silva, Júlia Cordeiro de Farias, Patrícia Lins Azevedo do Nascimento, Pedro Henrique Sette de Souza, Rosângela Estevão Alves Falcão;Ciências da Saúde;n
250915;SERTÃO-INVENÇÃO: UMA BREVE HISTÓRIA DAS REPRESENTAÇÕES DOS SERTÕES NO CINEMA BRASILEIRO;Heverton da Silva Guedes;Ciências Humanas;n
251021;A LUDICIDADE DA ODONTOLOGIA NA PRIMEIRA INFÂNCIA: A FIGURA DA FADA DO DENTE ;Maria Clara Barros Freitas, Lívia Maria Mateus de Lucena Barros, Lucas Dantas Virginio, Alcieros Martins da Paz, Renata de Oliveira Cartaxo;Ciências da Saúde;n
251037;EXPERIÊNCIA FORMATIVA NO PIBID UPE BIOLOGIA DURANTE TEMPO ATÍPICO DA COVID-19;Lucas Yuri da Silva, Wesley Pereira Matos, José Ezequiel Barbosa Feitosa, Jaime Américo Guimarães Gonçalves, José Manoel da Silva, Vera Lúcia Chalegre de Freitas;Ciências Biológicas;n
251047;PROJETOS DE PESQUISA ELABORADOS POR ESTUDANTES DO SEGUNDO PERÍODO DE PSICOLOGIA: O PAPEL DA MONITORIA;Geovanna Correia Alcantara, Isabelle Gomes Ferraz Álvares, Ayanne Larissa Feitosa de Amorim, Maria Eduarda Virginio Gomes da Silva, Maria Alice Santana Rodrigues, Sofia Barbosa Gomes, Claudimara Chisté Santos;Ciências Humanas;n
251065;MANEJO DA HIPOMINERALIZAÇÃO MOLAR-INCISIVO: UMA REVISÃO DA LITERATURA;Ana Laura Vilela de Carvalho, Letícia Francine Silva Ramos, Nathália Alexandre Eloy Lins, Victorino Bezerra Branco Monteiro, Sara Mirian Ferreira Silva, Júlia Cordeiro de Farias, Rosângela Estevão Alves Falcão, Pedro Henrique Sette-de-Souza;Ciências da Saúde;n
251067;CARACTERÍSTICAS ODONTOLÓGICAS DA SÍNDROME DE PRADER-WILLI: UMA REVISÃO DA LITERATURA;Ana Laura Vilela de Carvalho, Letícia Francine Silva Ramos, Nathália Alexandre Eloy Lins, Victorino Bezerra Branco Monteiro, Sara Mirian Ferreira Silva, Júlia Cordeiro de Farias, Rosângela Estevão Alves Falcão, Pedro Henrique Sette-de-Souza;Ciências da Saúde;n
251072;MORTALIDADE NEONATAL EM DECORRÊNCIA DE MÁ FORMAÇÃO DO SISTEMA CIRCULATÓRIO NO ESTADO DE  PERNAMBUCO NO ANO DE 2020;Isadora Nascimento de Carvalho, Larry Victoria Coelho Lustosa, Bruno Moreno da Silva, Gabriel Moreira Lino, Gustavo Henrique Bernardo Cabral, Paloma Luna Maranhão Conrado, Samuel de Oliveira Pereira, Victor Loureiro da Silva, Vitor Oitaven Andrade de Amorim, Carolina Maria da Silva, George Alessandro Maranhão Conrado, Pauliana Valéria Machado Galvão;Ciências da Saúde;n
251087;SINUSITE MAXILAR ODONTOGÊNICA: REVISÃO DE LITERATURA;Karen Almeida Matos, Maria Camilly Gonçalves Lima, Larissa Soderini Ferracciù, Patrícia Ingrid Augusto de Farias, Amélia Raiane Nunes Chaves, João Pedro de Almeida Santos, Larissa Gabrielly Santos de Araújo, Álvaro Henrique Moura Fonsêca dos Santos, Emilly de Lima Ferreira;Ciências da Saúde;n
251099;AVALIAÇÃO DA ATIVIDADE ANTIC NCER DA GALACTOMANANA EXTRAÍDA DAS SEMENTES DE CASSIA GRANDIS ORIUNDAS DO AGRESTE DE PERNAMBUCO EM CÉLULAS DE ADENOCARCINOMA DE CÓLON HT-29;João Marcelo Alves Xavier Barbosa, Daniel Medeiros Nunes, Thamíres de Oliveira Duarte Simões, Júlia Martins Barbalho, Vivianne Lays Ribeiro Cavalcanti, Ladaha Pequeno Menna Barreto Linhares, Cassia Thaís Pessoa Albuquerque Ferreira, Luiza Rayanna Amorim de Lima, Natalie Emanuelle Ribeiro Rodrigues, Priscilla Barbosa Sales de Albuquerque;Ciências da Saúde;n
251101;TEMPOS PANDÊMICOS: DIFICULDADES E POSSIBILIDADES PARA O ENSINO NA MODALIDADE REMOTA – UM OLHAR SOBRE OS ESTUDANTES DE NÍVEL MÉDIO A PARTIR DAS VIVÊNCIAS DO PIBID;Laís Maria da Costa Silva, Isaac Newton Santos da Silva, Arthur Henrique Macário Soares;Ciências Humanas;n
251121;O PROCESSO DE CO-CONSTRUÇÃO DE CONHECIMENTO NA MONITORIA ACADÊMICA;Dayne Maria Zacarias da Silva, Maria Eduarda Sobral Ferreira Sá Barreto, Jullyane Chagas Barboza Brasilino;Ciências Humanas;n
251122;A DESPERSONALIZAÇÃO DOS TRABALHADORES TERCEIRIZADOS: UM RELATO DE EXPERIÊNCIA ;Dayne Maria Zacarias da Silva, Maria Catarina Felix da Silva, Sinara Raquel Sales Padilha, Juliano Almeida Bastos;Ciências Humanas;n
251123;PREVENÇÃO DA CÁRIE DENTÁRIA ASSOCIADO AO LEVANTAMENTO EPIDEMIOLÓGICO NO PERÍODO PANDÊMICO: RELATO DE EXPERIENCIA;Lívia Maria Mateus de Lucena Barros, Maria Clara Barros Freitas, Lucas Dantas Virginio, Igor de Albuquerque Monteiro, Alcieros Martins da Paz, Moan Jefter Fernandes Costa, Renata de Oliveira Cartaxo;Ciências da Saúde;n
251126;ATIVIDADE ANTIMICROBIANA DA CATINGUEIRA E SUA POSSÍVEL APLICABILIDADE NA ODONTOLOGIA ;Lívia Maria Mateus de Lucena Barros, Arthur  Silva Capristano, Jamyson Martins Alves, Joice Catiane Soares Martins, Maria Karoline Gomes Dantas, Rebeca de Siqueira Amorim, Pedro Henrique Sette-de-Souza;Ciências da Saúde;n
251145;AVALIAÇÃO FÍSICA E FÍSICO-QUÍMICA DE FRUTOS DE CLONES DA LARANJEIRA ‘DE RUSSAS’;Marjorie Beatriz Vidal Maia, Maria Jaíne Bessa, Diana Barbosa Costa, Rayssa Maciel Moura, Raimundo Alves da Costa Júnior, Sheyla Maria Barreto Amaral, Felipe Sousa da Silva, Mayra Cristina Freitas Barbosa, Luisa Kélbia Maia, Marlene Nunes Damaceno;Ciências Agrárias;n
251150;Dapagliflorzina: evidências científicas em diferentes contextos clínicos associados ao Diabetes Mellitus ;Mayra Vitória Pereira Nogueira, Brunna Vitória Acioli Santana, Emylla de Oliveira Silva, Anaís Bezerra de Gusmão;Ciências da Saúde;n
251152;A ATIVIDADE DE MONITORIA: UM RELATO DE EXPERIÊNCIA NO CURSO DE PSICOLOGIA;Priscila de Souza Vasconcelos, Izaias Alves da Silva, Marcela Barbosa Leite;Ciências Humanas;n
251161;Incidência de Zika em Gestantes no Estado de Pernambuco no Ano de 2021;Cláudio Cristhiano Barbosa de Lemos, Caio de Aguiar Lima, Guilherme dos Santos Pereira, Larissa Camila de Matos Ferreira Gomes, Samuel de Oliveira Pereira, Bruno Moreno da Silva, Daphne Galvão de Sousa, Elys Emanuelle Olinda Barros Venâncio e Silva, Vitor Oitaven Andrade de Amorim, Victor Loureiro da Silva, Gabriel Moreira Lino, Rosana Paula Cruz Ferraz;Ciências da Saúde;n
251181;COMPORTAMENTO DE ADOLESCENTES, JOVENS E IDOSOS NAS MÍDIAS SOCIAIS;Amilson de Carvalho Gominho Filho, Andrielly de Souza Serpa, Beatriz Lira de Arruda Dias, Claudimara Chisté Santos;Ciências Humanas;n
251190;FUNÇÕES EXECUTIVAS E DESENVOLVIMENTO ESCOLAR NA INFÂNCIA: UMA REVISÃO DE LITERATURA;Leonardo Paiva Barbosa Souza, Ana Carolina Ferreira Nery, Bianca de Melo Ferreira, Claricy Araújo Rodrigues, Geovanna Correia Alcantara, Isabelle Gomes Ferraz Álvares, Maria Rita Ribeiro, Jorge Emmanuell Ferreira de Souza Mendes, Alena Pimentel Mello Cabral Nobre, Jacqueline Travassos de Queiroz;Ciências Humanas;n
251200;MONITORIA DE PROJETOS DE PESQUISA ELABORADOS POR ESTUDANTES DO SEGUNDO PERÍODO DE PSICOLOGIA: APRENDENDO A PENSAR EM INVESTIGAÇÕES CIENTÍFICAS;Isabelle Gomes Ferraz Álvares, Geovanna Correia Alcantara, Maria Caroline Claudino da Silva, Elis Rodrigues França da Cruz, Bruna Yasmim Quental Alves, Isabel Florêncio Monteiro Tabosa Pinheiro, Viviane da Silva Matos, Claudimara Chisté Santos;Ciências Humanas;n
251204;METACOGNIÇÃO E FUNÇÕES EXECUTIVAS: UM RELATO DE EXPERIÊNCIA A PARTIR DE UM GRUPO DE ESTUDO;Isabelle Gomes Ferraz Álvares, Geovanna Correia Alcantara, Maria Rita Ribeiro, Jorge Emmanuell Ferreira de Souza Mendes, Ana Carolina Ferreira Nery, Bianca de Melo Ferreira, Leonardo Paiva Barbosa Souza, Alena Pimentel Mello Cabral Nobre, Jacqueline Travassos de Queiroz;Ciências Humanas;n
251208;PRECONCEITO LINGUÍSTICO E RELAÇÕES DE PODER: UMA ANÁLISE CRÍTICA DO DISCURSO DOS GRUPOS DOMINANTES                                                 ;Tiago Almeida do Nascimento;Linguística, Letras e Artes;n
251209;Uso do laser de baixa potência na prática odontológica: uma revisão de literatura;Emilly de Lima Ferreira, Livia Maria Silva de Medeiros, Ryan Cláudio Freitas Paulino, Patrícia Ingrid Augusto de Farias, Amélia Raiane Nunes Chaves, Larissa Gabrielly Santos de Araújo, Álvaro Henrique Moura Fonsêca dos Santos, João Pedro de Almeida Santos, Larissa Soderini Ferracciù, Karen Almeida Matos, Maria Camilly Gonçalves Lima, André Arraes Parente;Ciências da Saúde;n
251214;USO DE EXTRATOS DE PLANTAS COMO AGENTES FOTOSSENSIBILIZANTES NA TERAPIA FOTODINÂMICA EM ODONTOLOGIA;Letícia Francine Silva Ramos, Ana Laura Vilela de Carvalho, Nathália Alexandre Eloy Lins, Victorino Bezerra Branco Monteiro, Sara Mirian Ferreira Silva, Júlia Cordeiro de Farias, Rosângela Estevão Alves Falcão, Pedro Henrique Sette-de-Souza;Ciências da Saúde;n
251215;USO DE PLANTAS MEDICINAIS POR COMUNIDADES QUILOMBOLAS PARA O TRATAMENTO DE PATOLOGIAS DO SISTEMA ESTOMATOGNÁTICO: LEVANTAMENTO ETNOBOTÂNICO;Letícia Francine Silva Ramos, Ana Laura Vilela de Carvalho, Nathália Alexandre Eloy Lins, Victorino Bezerra Branco Monteiro, Sara Mirian Ferreira Silva, Júlia Cordeiro de Farias, Rosângela Estevão Alves Falcão, Pedro Henrique Sette-de-Souza;Ciências da Saúde;n
251216;MANIFESTAÇÕES ORAIS DA MONKEYPOX: UMA REVISÃO DE IMPORTÂNCIA PARA CIRURGIÕES-DENTISTAS;Letícia Francine Silva Ramos, Ana Laura Vilela de Carvalho, Nathália Alexandre Eloy Lins, Victorino Bezerra Branco Monteiro, Sara Mirian Ferreira Silva, Júlia Cordeiro de Farias, Rosângela Estevão Alves Falcão, Pedro Henrique Sette-de-Souza;Ciências da Saúde;n
251222;O ESTUDO DA DISCIPLINA DE GEOMETRIA EUCLIDIANA NO CURSO DE LICENCIATURA EM MATEMÁTICA CAMPUS GARANHUNS;José Jaelson Vilela Dos Santos Júnior, Edja Andréa de Araujo;Ciências Exatas e da Terra;n
251243;APLICABILIDADE DE JOGOS EM WORDWALL COMO SINGULARES NA FORMAÇÃO DO PIBID/UPE/BIOLOGIA;Jailana Martins da Paz, José Armando Ferreira de Lima, Mônica Ribeiro de Brito, Mickael Amorim Silva, José Manoel da Silva, Vera Lúcia Chalegre de Freitas;Ciências Humanas;n
251265;A IMPORTANCIA DO TRABALHO PARA O INDIVIDUO, UMA ANÁLISE HISTÒRICA.;Maria Clara Maciel Jucá;Ciências Humanas;n
251269;IMPLICAÇÕES ORAIS DA SÍNDROME DE SJÖGREN;João Pedro de Almeida Santos, Álvaro Henrique Moura Fonsêca dos Santos, Patrícia Ingrid Augusto de Farias, Amélia Raiane Nunes Chaves, Larissa Gabrielly Santos de Araújo, Larissa Soderini Ferracciú, Karen Almeida Matos, Maria Camilly Gonçalves Lima, Emilly de Lima Ferreira, Rafael de Sousa Carvalho Saboia;Ciências da Saúde;n
251277;APLICABILIDADE DO SCANNER INTRAORAL PARA AVALIAÇÃO DO DESGASTE DENTÁRIO;João Pedro de Almeida Santos, Álvaro Henrique Moura Fonsêca dos Santos, Danielle Lago Bruno de Faria, Cláudia Cristina Brainer Oliveira Mota;Ciências da Saúde;n
251278;USO DA INTERNET COMO FERRAMENTA DE ENSINO DURANTE A PANDEMIA - IMPACTO NA SAÚDE DE UNIVERSITÁRIOS;Pedro Lucas Santos de Menezes Teles, Bruno Moreno da Silva, Samuel de Oliveira Pereira, Rosana Paula Cruz Ferraz;Ciências da Saúde;n
251282;IMPORTÂNCIA DA ASSISTÊNCIA DE ENFERMAGEM PARA O SUCESSO DO ALEITAMENTO MATERNO EXCLUSIVO;Vitoria pereira de Oliveira, Camila de Carvalho Veríssimo, Lara Thaís da Silva Oliveira, Manuela Paes Espindola, Rayane Poliana Gomes Soares, Rafaela Figueiredo da Costa Bezerra, Danielle Belmira Ferraz Figueiredo Torres;Ciências da Saúde;n
251285;Relato de frequência de alelos do gene TRYP1 em cães de Garanhuns-PE;Anny Victoria Pinto Bernardo, Jhenyfer Yasmin da Silva, Maíra Paula Vilela Alves, Nathália Gabrielle Vital, Claúdio Galvão de Souza Júnior;Ciências Agrárias;n
251290;A PRÁTICA DA LEITURA E ESCRITA ATRAVÉS DO GÊNERO TEXTUAL TIRINHA: EXPERIÊNCIAS DO ESTÁGIO CURRICULAR;Dayane de Azevedo Monteiro, Andreia Ferreira Gomes;Ciências Humanas;n
251299;A MALÁRIA NA GRAVIDEZ: SUAS PARTICULARIDADES E REPERCUSSÕES NO BINÔMIO MATERNO-FETAL;Lourdes Laryssa Melo da Costa Lobo, Luana Gonçalves Ferreira de Araujo, Josevaldo Araújo de Melo;Ciências da Saúde;n
251300;ATENÇÃO E CUIDADO NA ENVELHESCÊNCIA: UM RELATO DE EXPERIÊNCIA NO CENTRO DE ATENÇÃO AO IDOSO;Leonardo Paiva Barbosa Souza, Maria Isabel Almeida Lima;Ciências Humanas;n
251302;AVALIAÇÃO DAS PROPRIEDADES FÍSICO-QUÍMICAS DE MEMBRANAS PRODUZIDAS COM O NOVO POLISSACARÍDEO EXTRAÍDO DAS SEMENTES DE ENTEROLOBIUM CONTORTISILIQUUM VELL. MORONG COLETADAS NO AGRESTE DE PERNAMBUCO;César Henrique Cabral Duarte, Priscilla Barbosa Sales de Albuquerque, Natalie Emanuelle Ribeiro Rodrigues;Ciências Biológicas;n
251305;PROPOSTA DE ATIVIDADES PRÁTICAS DE MONITORIA DA DISCIPLINA “CARTOGRAFIA TEMÁTICA”;Stephane Aureliano Cordeiro, Adrielly Ferreira de França, Simão Batista de Freitas, Ilamar Antonio da Silva, Deivide Benicio Soares;Ciências Humanas;n
251308;FUNÇÕES EXECUTIVAS E AS REVERBERAÇÕES NA ADOLESCÊNCIA;Maria Isabel Almeida Lima;Ciências Humanas;n
251312;SAÚDE MENTAL E VIOLÊNCIA ESTRUTURAL: INTERVENÇÃO MULTIPROFISSIONAL EM UM CENTRO DE ATENÇÃO PSICOSSOCIAL;ELAYNE MÁGDA ANDRADE DO NASCIMENTO, Rayanne de Lima Santos, Wyllams Ramon Barbosa da Silva, Suzana Bezerra Jones, Juliano Almeida Bastos;Ciências da Saúde;n
251314;USO DE LASER DE BAIXA POTÊNCIA NO TRATAMENTO PERIODONTAL;Nathalia Alexandre Eloy Lins, Victorino Bezerra Branco Monteiro, Letícia Francine Silva Ramos, Ana Laura Vilela de Carvalho, Sara Mirian Ferreira Silva, Givaldo Gabriel Alves da Silva, Júlia Cordeiro de Farias, Cláudia Brainer Oliveira Mota, Patrícia Lins Azevedo do Nascimento, Pedro Henrique Sette de Souza, Rosângela Estevão Alves Falcão;Ciências da Saúde;n
251316;APRENDIZAGEM BASEADA EM PROBLEMAS E SUA APLICAÇÃO NO AMBIENTE UNIVERSITÁRIO;Luedyna Rayane Rodrigues Leite, Wesllayne Souza Lima, Juliana de Godoy Bezerra Medrado, Fernanda Regina Ribeiro Santos Athayde, Marlos Barbosa Ribeiro, Pedro Tardelly Diniz Filgueira, Leógenes Maia Santiago, Lúcio Flávio Azevedo Donato, Cláudia Cristina Brainer de Oliveira Mota, Patrícia Lins  Azevedo do Nascimento;Ciências da Saúde;n
251321;Uma análise sobre a obra cor e raça de Antônio S Guimarães ;Taise Costa do Nascimento, Aline Maria da Silva Cordeiro, Lidiene Gesuino da Silva, Narieely dos Santos Costa;Ciências Humanas;n
